ID,N6-acetyllysine,Methyllysine,SUMOylation,Hydroxylysine,Ubiquitination,N-linked_glycosylation,Phosphothreonine,Phosphoserine,Hydroxyproline,Phosphotyrosine,Pyrrolidone_carboxylic_acid,Methylarginine,S-palmitoyl_cysteine,O-linked_glycosylation
P0A2V4.1,0.26388888888888884,0.13744444444444445,0.10622222222222225,0.06970370370370371,0.30570370370370376,0.03377777777777779,0.13515384615384612,0.3061666666666667,0.14227272727272727,0.2336666666666667,0.09129411764705882,0.11964705882352937,0.0,0.10038709677419357
Q0TNZ3.1,0.26597058823529407,0.13705882352941176,0.19488235294117648,0.06108823529411763,0.2896764705882353,0.11723809523809525,0.09488235294117646,0.36892857142857144,0.12527272727272729,0.239375,0.09130769230769231,0.036125000000000004,0.23500000000000001,0.09080645161290324
P16679.1,0.23012500000000002,0.229875,0.12837500000000002,0.044375,0.41325,0.12089999999999998,0.10299999999999998,0.2737142857142857,0.12681818181818183,0.18200000000000002,0.07766666666666668,0.085,0.0355,0.13836
Q8KF76.1,0.2943571428571428,0.19035714285714286,0.09521428571428571,0.06264285714285715,0.26835714285714285,0.17966666666666667,0.2076923076923077,0.28490909090909095,0.12388888888888888,0.11939999999999999,0.09000000000000002,0.04436842105263159,0.031,0.13949999999999999
Q9V1Q4.1,0.2947777777777778,0.1961111111111111,0.1263333333333333,0.041666666666666664,0.3372222222222223,0.19543749999999996,0.1061,0.29273333333333335,0.08820000000000001,0.13575,0.079,0.04415,0.035,0.09004
Q21WN9.1,0.2195,0.131,0.061222222222222226,0.07100000000000001,0.33761111111111114,0.3030625,0.09817500000000003,0.20231818181818176,0.10375000000000001,0.1390666666666667,0.1833448275862069,0.07430769230769231,0.051500000000000004,0.12217857142857147
Q47C66.1,0.223,0.1275,0.076,0.096,0.40575,0.0332,0.12388888888888891,0.2683529411764705,0.09714285714285713,0.067,0.14375000000000002,0.10617647058823529,0.33199999999999996,0.1225
Q2G607.1,0.4029333333333333,0.19993333333333332,0.13919999999999996,0.0614,0.3980666666666667,0.2515,0.20457142857142857,0.3602941176470589,0.12753846153846154,0.3419,0.1467272727272727,0.07235000000000001,0.11166666666666665,0.16051612903225804
Q21UI2.1,0.22014285714285717,0.1524285714285714,0.10314285714285713,0.07699999999999999,0.4054285714285714,0.03416666666666667,0.12149999999999998,0.2186842105263157,0.10652941176470589,0.2068,0.1700454545454545,0.062,0.0385,0.10064102564102563
Q604C1.1,0.20855555555555552,0.10677777777777776,0.06566666666666666,0.07766666666666668,0.34533333333333327,0.17783333333333332,0.17233333333333334,0.221,0.13716666666666666,0.0815,0.13042857142857145,0.0685,0.3545,0.12972222222222224
Q38YC2.1,0.2654761904761905,0.11109523809523811,0.12538095238095237,0.07300000000000001,0.3498095238095238,0.191,0.13105555555555554,0.39743750000000005,0.10242857142857144,0.3066666666666667,0.05858333333333334,0.07833333333333334,0.24,0.11391176470588237
Q8RCU0.1,0.331047619047619,0.1395714285714286,0.1353333333333333,0.04780952380952383,0.2952380952380952,0.09106666666666667,0.1056,0.2926923076923077,0.07087500000000001,0.1511111111111111,0.076,0.03591666666666667,0.0,0.15634782608695655
Q5E0B3.1,0.22792857142857142,0.08707142857142858,0.0792142857142857,0.07157142857142859,0.3374285714285715,0.10599999999999997,0.12108333333333332,0.26142857142857145,0.10266666666666667,0.20166666666666666,0.11008333333333337,0.05272727272727273,0.859,0.16892307692307693
Q2SJK0.1,0.24318181818181817,0.20299999999999996,0.1670909090909091,0.07081818181818181,0.31345454545454543,0.16271428571428573,0.08733333333333333,0.3584545454545454,0.17654545454545453,0.21350000000000002,0.13118181818181818,0.09128571428571429,0.28900000000000003,0.1575
Q609Z8.1,0.36488888888888893,0.12055555555555555,0.19977777777777778,0.055,0.4488888888888888,0.2292222222222222,0.14276923076923073,0.26157142857142857,0.1410833333333333,0.32525000000000004,0.07666666666666666,0.0965625,0.2121666666666667,0.1164814814814815
Q1GCR8.1,0.1882857142857143,0.10728571428571429,0.16942857142857143,0.089,0.40785714285714286,0.0362,0.10937499999999999,0.26520000000000005,0.11282352941176468,0.249,0.19045454545454546,0.10416666666666669,0.073,0.18044444444444444
Q5F8K2.1,0.2621818181818182,0.2167272727272727,0.19554545454545458,0.07263636363636362,0.3731818181818182,0.03557142857142857,0.11600000000000002,0.3149166666666667,0.09514285714285715,0.07300000000000001,0.1062,0.059550000000000006,0.45799999999999996,0.11731818181818184
P9WQK4.1,0.1562,0.0788,0.21600000000000003,0.0824,0.23659999999999998,0.035454545454545454,0.15257142857142858,0.20312500000000003,0.08960000000000003,0.088,0.11170000000000002,0.07814285714285715,0.151,0.12653333333333333
Q71WH8.1,0.24017391304347827,0.10821739130434782,0.09926086956521739,0.05004347826086958,0.290304347826087,0.20660000000000003,0.13988235294117646,0.37192307692307697,0.12775,0.2144285714285714,0.16033333333333333,0.038461538461538464,0.2086666666666667,0.12776666666666667
Q83HT1.1,0.2857142857142857,0.11778571428571429,0.15121428571428575,0.06942857142857144,0.27121428571428574,0.03481818181818182,0.15569230769230769,0.3355,0.11275,0.34425,0.1133076923076923,0.08094736842105263,0.1428,0.15045454545454545
