ID,N6-acetyllysine,Methyllysine,SUMOylation,Hydroxylysine,Ubiquitination,N-linked_glycosylation,Phosphothreonine,Phosphoserine,Hydroxyproline,Phosphotyrosine,Pyrrolidone_carboxylic_acid,Methylarginine,S-palmitoyl_cysteine,O-linked_glycosylation
Prevalence_Sequence_ID:16281|ARO_Name:vanY_in_vanB_cl|ARO:3002956|Detection_Model:Protein,0.2415714285714286,0.17771428571428566,0.13857142857142857,0.06607142857142857,0.3625,0.03408333333333333,0.1488235294117647,0.2766666666666666,0.10638461538461538,0.11041666666666665,0.2502857142857143,0.06588888888888889,0.0,0.1444571428571429
Prevalence_Sequence_ID:16283|ARO_Name:BcII|ARO:3002878|Detection_Model:Protein,0.23573076923076927,0.20669230769230768,0.15149999999999997,0.06807692307692306,0.2923076923076923,0.22157142857142853,0.12161904761904763,0.13373333333333332,0.0596,0.1135,0.11425000000000002,0.06366666666666666,0.239,0.09769444444444444
Prevalence_Sequence_ID:16285|ARO_Name:vanY_in_vanB_cl|ARO:3002956|Detection_Model:Protein,0.30442857142857144,0.1934642857142857,0.16057142857142856,0.06249999999999999,0.33175000000000004,0.09664285714285716,0.13607142857142857,0.2516470588235294,0.1398,0.18486666666666668,0.07200000000000001,0.050571428571428566,0.6655,0.11067741935483871
Prevalence_Sequence_ID:16286|ARO_Name:tetB(P)|ARO:3000195|Detection_Model:Protein,0.2848,0.10542499999999999,0.13945000000000005,0.047275,0.355275,0.17593548387096777,0.13202000000000003,0.2564571428571429,0.08222222222222222,0.15879166666666666,0.1171578947368421,0.03957692307692307,0.0402,0.15416470588235295
Prevalence_Sequence_ID:16287|ARO_Name:vanW_in_vanI_cl|ARO:3003724|Detection_Model:Protein,0.29007499999999997,0.15377500000000002,0.10474999999999998,0.063225,0.344825,0.27525,0.14765714285714285,0.24517142857142857,0.06350000000000001,0.14917647058823527,0.09058333333333334,0.09040000000000001,0.0335,0.12557142857142856
Prevalence_Sequence_ID:16288|ARO_Name:BcI|ARO:3002877|Detection_Model:Protein,0.3325925925925926,0.13225925925925927,0.09025925925925925,0.09133333333333334,0.37274074074074076,0.08511764705882353,0.120375,0.17235714285714288,0.1587777777777778,0.12210000000000001,0.087,0.08469230769230769,0.114,0.13513157894736844
Prevalence_Sequence_ID:16290|ARO_Name:vanY_in_vanF_cl|ARO:3002958|Detection_Model:Protein,0.29191176470588237,0.14664705882352944,0.10514705882352941,0.05208823529411764,0.29723529411764704,0.22883333333333333,0.1587,0.26373684210526316,0.0945,0.14200000000000002,0.13630000000000003,0.077,0.153,0.11299999999999999
Prevalence_Sequence_ID:16296|ARO_Name:vanT_in_vanG_cl|ARO:3002972|Detection_Model:Protein,0.24380952380952386,0.10466666666666666,0.16695238095238096,0.07595238095238092,0.36847619047619046,0.15213333333333331,0.09212,0.2060625,0.0994705882352941,0.1924375,0.19999999999999998,0.1172,0.028,0.141
Prevalence_Sequence_ID:16299|ARO_Name:vanY_in_vanB_cl|ARO:3002956|Detection_Model:Protein,0.28728000000000004,0.19635999999999998,0.15175999999999998,0.06624000000000001,0.32772,0.07785,0.1280769230769231,0.2581875,0.15866666666666665,0.18446666666666667,0.1051,0.05371428571428572,0.708,0.09751724137931035
Prevalence_Sequence_ID:16300|ARO_Name:FosBx1|ARO:3007372|Detection_Model:Protein,0.22549999999999998,0.10149999999999999,0.09759999999999999,0.052800000000000014,0.2866,0.03320000000000001,0.14114285714285715,0.19883333333333333,0.11966666666666666,0.195625,0.15285714285714286,0.03914285714285714,0.579,0.08346153846153846
Prevalence_Sequence_ID:16304|ARO_Name:BcIII|ARO:3007101|Detection_Model:Protein,0.32129166666666664,0.16679166666666667,0.14175,0.06483333333333334,0.3655833333333334,0.1641,0.17757692307692308,0.27077272727272733,0.09041666666666669,0.1272222222222222,0.13953846153846156,0.06470000000000001,0.5223333333333334,0.14902083333333335
Prevalence_Sequence_ID:16305|ARO_Name:FosB|ARO:3000172|Detection_Model:Protein,0.19214285714285714,0.19042857142857145,0.13242857142857142,0.05614285714285715,0.3187142857142858,0.03388888888888889,0.15566666666666665,0.14633333333333334,0.155,0.24242857142857144,0.08375,0.0319,0.21133333333333335,0.11377777777777778
Prevalence_Sequence_ID:16311|ARO_Name:BcII|ARO:3002878|Detection_Model:Protein,0.2266666666666667,0.21837037037037044,0.12066666666666669,0.06844444444444446,0.29274074074074075,0.1254736842105262,0.1165238095238095,0.145,0.04440000000000001,0.12400000000000003,0.16028571428571428,0.03816666666666666,0.175,0.07470270270270271
Prevalence_Sequence_ID:16314|ARO_Name:vanY_in_vanF_cl|ARO:3002958|Detection_Model:Protein,0.30099999999999993,0.0941111111111111,0.15711111111111112,0.07300000000000001,0.30211111111111116,0.16014285714285717,0.148,0.31233333333333335,0.08514285714285715,0.14727272727272728,0.06533333333333334,0.08760000000000001,0.023,0.1706111111111111
Prevalence_Sequence_ID:16360|ARO_Name:FosB|ARO:3000172|Detection_Model:Protein,0.17716666666666667,0.06266666666666666,0.1565,0.05833333333333333,0.30683333333333335,0.035125,0.1285,0.12942857142857145,0.14666666666666667,0.24785714285714283,0.05820000000000001,0.03522222222222222,0.1955,0.10336363636363637
Prevalence_Sequence_ID:16363|ARO_Name:vanT_in_vanG_cl|ARO:3002972|Detection_Model:Protein,0.2270526315789473,0.10826315789473687,0.16336842105263158,0.07494736842105262,0.34794736842105267,0.14568750000000003,0.090875,0.20123529411764707,0.10670588235294115,0.21433333333333335,0.16255555555555556,0.11731578947368423,0.0395,0.14026829268292684
Prevalence_Sequence_ID:16395|ARO_Name:BcII|ARO:3002878|Detection_Model:Protein,0.2414074074074074,0.18351851851851853,0.1712222222222222,0.06751851851851852,0.27955555555555556,0.08856249999999999,0.10950000000000001,0.11885714285714287,0.057999999999999996,0.1393333333333333,0.10571428571428573,0.0732,0.243,0.07676470588235296
Q81GU1.1,0.26984615384615385,0.09588461538461536,0.14365384615384616,0.05100000000000001,0.3626538461538461,0.03336363636363637,0.1835,0.43938888888888905,0.112,0.2736,0.1475882352941177,0.046687500000000014,0.041,0.13970000000000005
Q8U4K3.1,0.29645454545454547,0.1228181818181818,0.09204545454545454,0.07613636363636364,0.3241818181818182,0.12239999999999998,0.09929999999999997,0.26111111111111107,0.09079999999999999,0.29974999999999996,0.1376666666666667,0.04822222222222222,0.038,0.10735714285714286
Q31ZH4.2,0.2369090909090909,0.1621818181818182,0.11745454545454548,0.09854545454545455,0.28363636363636363,0.10176923076923075,0.165,0.23652941176470582,0.0665,0.0605,0.12245454545454545,0.06250000000000001,0.5076666666666666,0.1249615384615385
Q4A8A1.1,0.2575,0.13275,0.08274999999999996,0.058687500000000004,0.26028124999999996,0.03350000000000001,0.1331875,0.26338461538461544,0.0775,0.179,0.10300000000000001,0.04072727272727273,0.231,0.08727586206896554
Q64SQ6.2,0.23493750000000002,0.1325625,0.14824999999999997,0.0605,0.2790625,0.03500000000000001,0.13873076923076924,0.2536111111111111,0.141,0.19383333333333333,0.1015,0.04650000000000001,0.07185714285714286,0.12825
Q7VMV4.1,0.207,0.14708333333333332,0.12091666666666666,0.08308333333333336,0.3439999999999999,0.03381818181818183,0.09641666666666666,0.19399999999999998,0.07100000000000001,0.065,0.11075,0.0675,0.514,0.11664000000000002
O34900.1,0.24164999999999998,0.16045,0.1129,0.0671,0.3773,0.15871428571428572,0.1519285714285714,0.40875,0.09863636363636363,0.25,0.11366666666666668,0.04800000000000001,0.0345,0.10136363636363636
P44662.1,0.2687368421052632,0.11868421052631581,0.15094736842105264,0.09026315789473684,0.2891052631578947,0.17894444444444443,0.10841176470588235,0.20764705882352943,0.15825,0.16,0.12244444444444445,0.05192307692307693,0.0462,0.12270588235294119
Q9EYM2.1,0.39200000000000007,0.20269230769230767,0.15792307692307692,0.078,0.36346153846153845,0.03314285714285715,0.11166666666666668,0.19414285714285712,0.07733333333333332,0.15775000000000003,0.1193846153846154,0.08090909090909092,0.0,0.11243478260869563
Q0TIV6.2,0.2610909090909091,0.16663636363636364,0.11600000000000002,0.10627272727272728,0.3084545454545454,0.10084615384615382,0.165,0.2354117647058824,0.066,0.0605,0.12245454545454545,0.06306666666666667,0.742,0.12534615384615388
Q9X196.1,0.2197083333333333,0.08970833333333333,0.22058333333333335,0.06045833333333333,0.30158333333333337,0.13747058823529404,0.08958333333333333,0.32663157894736844,0.08353333333333333,0.17908333333333334,0.11192857142857145,0.038368421052631586,0.126,0.11319354838709678
P75957.2,0.25700000000000006,0.17018181818181818,0.11572727272727273,0.1010909090909091,0.30854545454545457,0.10084615384615382,0.165,0.23511764705882354,0.059875,0.0605,0.121,0.06326666666666667,0.742,0.12634615384615389
Q3B3H7.1,0.31754999999999994,0.15465,0.1167,0.0648,0.379,0.03466666666666667,0.1802857142857143,0.33473684210526305,0.11592307692307692,0.3295555555555556,0.1563,0.06452941176470588,0.05933333333333333,0.17295000000000002
Q080S4.1,0.221,0.12830000000000003,0.0563,0.081,0.38439999999999996,0.034,0.12847058823529411,0.25907142857142856,0.13128571428571428,0.34299999999999997,0.0999047619047619,0.06860000000000001,0.0,0.19741935483870968
Q97JB8.1,0.21735714285714283,0.11775000000000002,0.13135714285714287,0.05089285714285715,0.2990714285714286,0.15022727272727268,0.12224999999999998,0.2692352941176471,0.08822222222222224,0.09475,0.1305714285714286,0.06160000000000001,0.35500000000000004,0.0978
P0A2U6.1,0.23893333333333336,0.14620000000000002,0.08720000000000001,0.1282,0.3395333333333334,0.03470000000000001,0.12027272727272727,0.3633333333333333,0.10877777777777775,0.20111111111111113,0.09300000000000001,0.1257857142857143,0.043,0.09665384615384617
Q32EX7.2,0.2570909090909091,0.16909090909090907,0.11518181818181818,0.10227272727272728,0.3070909090909091,0.10069230769230766,0.16444444444444445,0.2292777777777778,0.059875,0.0605,0.12027272727272727,0.06326666666666667,0.742,0.11729629629629634
O34992.1,0.28844827586206895,0.12417241379310345,0.0956206896551724,0.04741379310344828,0.3057931034482758,0.18216666666666662,0.2090625,0.355375,0.11152941176470588,0.21511111111111111,0.10740909090909091,0.04180769230769232,0.0325,0.10778125
Q57213.1,0.183,0.09781818181818185,0.10254545454545454,0.053000000000000005,0.2524545454545455,0.03371428571428572,0.077375,0.17455555555555555,0.050499999999999996,0.104625,0.07350000000000001,0.10955555555555557,0.037,0.12730769230769234
Q9TKX3.1,0.3122000000000001,0.1291,0.08589999999999999,0.0499,0.34140000000000004,0.16776923076923078,0.14191666666666666,0.27695833333333336,0.078375,0.198,0.11665217391304349,0.09125925925925928,0.0,0.11958333333333332
O31339.2,0.27364,0.09680000000000001,0.14424000000000003,0.05172000000000001,0.36156,0.03322222222222223,0.21718181818181817,0.47220000000000006,0.10993333333333337,0.3201,0.17958823529411763,0.04736842105263159,0.0,0.1406451612903226
A1BCE9.1,0.33,0.28,0.05583333333333334,0.09766666666666668,0.39299999999999996,0.10691666666666666,0.12237499999999998,0.3205853658536586,0.13908333333333334,0.08600000000000001,0.12330769230769233,0.14340677966101695,0.0,0.14346575342465753
Q7NTU0.1,0.2774,0.15930000000000002,0.05790000000000001,0.0678,0.3803,0.321,0.1297142857142857,0.36957142857142855,0.07216666666666667,0.0775,0.1505,0.05178947368421053,0.488,0.14596428571428574
Q60AA3.1,0.31373333333333336,0.16753333333333334,0.07773333333333335,0.07486666666666666,0.3584,0.22028571428571428,0.09043478260869564,0.2692608695652174,0.1081875,0.09857894736842106,0.13170967741935485,0.09645999999999999,0.08657142857142859,0.09394202898550726
P56344.1,0.2594705882352941,0.08988235294117647,0.09747058823529411,0.054882352941176486,0.32247058823529406,0.20739999999999997,0.10699999999999998,0.33635294117647063,0.07714285714285714,0.07,0.13285714285714287,0.038666666666666676,0.0,0.0828076923076923
O68106.1,0.199,0.238,0.10699999999999998,0.08399999999999999,0.40775,0.326,0.16116666666666665,0.3320666666666667,0.09857142857142857,0.459,0.1765,0.14196296296296293,0.0,0.10227272727272727
Q9S4Z0.1,0.28516666666666673,0.21991666666666668,0.05433333333333334,0.06616666666666667,0.3815,0.10775000000000001,0.09426315789473685,0.20213333333333333,0.06427272727272726,0.031,0.1383333333333333,0.12909523809523807,0.2776666666666667,0.12129411764705882
Q9RKQ4.1,0.20350000000000001,0.5315,0.45849999999999996,0.088,0.4175,0.033,0.15225,0.37523076923076926,0.15469230769230766,0.23249999999999998,0.2692,0.10255172413793101,0.073,0.1605294117647059
Q2SJB5.1,0.2572,0.12349999999999998,0.2338,0.0701,0.3871,0.03428571428571429,0.128,0.30900000000000005,0.06428571428571431,0.0826,0.09105,0.09484000000000002,0.036000000000000004,0.0998717948717949
O06980.1,0.2568666666666667,0.10493333333333334,0.09046666666666668,0.04480000000000001,0.3584,0.10169230769230768,0.10945,0.19026666666666664,0.099,0.11850000000000001,0.11942857142857143,0.05142857142857143,0.024,0.12328571428571432
Q3MGT2.1,0.24420000000000003,0.0944,0.2618,0.05600000000000001,0.34259999999999996,0.035,0.0776923076923077,0.26683333333333337,0.06885714285714287,0.08320000000000001,0.09605,0.0940625,0.10524999999999998,0.10563999999999998
Q3J7R8.1,0.2189333333333333,0.1576,0.07986666666666667,0.09373333333333335,0.3671999999999999,0.15899999999999997,0.1321025641025641,0.2516285714285714,0.0900625,0.1045294117647059,0.1082702702702703,0.0850434782608696,0.0435,0.08829729729729734
Q5FUV5.1,0.203,0.09999999999999999,0.0935,0.10049999999999999,0.42300000000000004,0.0344,0.15459999999999996,0.46807142857142864,0.09811111111111111,0.051,0.05149999999999999,0.0797391304347826,0.035,0.13534482758620692
Q5YVL8.1,0.168,0.169,0.088,0.098,0.364,0.045,0.20439999999999997,0.481,0.09490000000000001,0.087,0.1915,0.11742857142857142,0.028,0.17866666666666667
Q57554.1,0.2923636363636364,0.12081818181818181,0.13054545454545455,0.06759090909090909,0.28268181818181815,0.033500000000000016,0.12716666666666665,0.17527272727272725,0.162875,0.14777777777777776,0.12200000000000003,0.05872727272727273,0.279,0.075
P59653.1,0.26041860465116273,0.11130232558139531,0.0941627906976744,0.05904651162790697,0.29483720930232554,0.10040740740740742,0.09072916666666665,0.167953488372093,0.06528571428571428,0.1015483870967742,0.11130303030303029,0.060740740740740734,0.023,0.08384615384615386
Q312H8.1,0.34500000000000003,0.2145,0.05999999999999999,0.151375,0.31025,0.11363636363636363,0.162,0.25192307692307686,0.09766666666666667,0.42600000000000005,0.09933333333333333,0.1248888888888889,0.683,0.14664
Q5V0G3.1,0.223,0.153,0.11269230769230767,0.0883076923076923,0.3758461538461538,0.09585714285714286,0.2772380952380952,0.4386521739130435,0.12953846153846155,0.23312499999999997,0.09808333333333334,0.05278947368421053,0.1475,0.23234090909090907
Q8YUI9.1,0.30720000000000003,0.0782,0.09140000000000001,0.061399999999999996,0.3218,0.035699999999999996,0.07741666666666668,0.22363636363636366,0.0697142857142857,0.0828,0.1034,0.09943750000000001,0.10349999999999998,0.1102608695652174
Q03PY5.1,0.18166666666666667,0.1805,0.036500000000000005,0.074,0.31883333333333336,0.252625,0.11654545454545455,0.2339411764705882,0.07941666666666668,0.07733333333333332,0.12956521739130436,0.10078571428571428,0.0,0.1348974358974359
Q1LPJ9.1,0.279875,0.11924999999999998,0.048624999999999995,0.0595,0.432375,0.20659999999999998,0.22759999999999997,0.34199999999999997,0.10966666666666665,0.2525,0.173375,0.06295652173913044,0.035,0.26053846153846155
O07016.1,0.23647058823529415,0.14547058823529407,0.12870588235294117,0.0481764705882353,0.298,0.20989999999999998,0.13531578947368425,0.32133333333333336,0.1018,0.04933333333333334,0.08729411764705883,0.045631578947368426,0.021,0.09806976744186044
Q473H8.1,0.3291428571428572,0.1444285714285714,0.08042857142857143,0.06385714285714286,0.5007142857142858,0.20600000000000002,0.19425,0.31655555555555553,0.1002,0.2525,0.22574999999999998,0.07462500000000001,0.031,0.19947619047619045
Q57399.1,0.28428571428571425,0.12857142857142856,0.09935714285714284,0.05135714285714287,0.2898571428571429,0.25275000000000003,0.08406666666666666,0.12306249999999999,0.07175,0.169625,0.125,0.051666666666666666,0.0665,0.09022580645161289
O34756.1,0.2088181818181818,0.15045454545454545,0.06663636363636365,0.060454545454545455,0.3303636363636364,0.12844444444444444,0.18220000000000003,0.4200454545454546,0.11430000000000003,0.27299999999999996,0.1574705882352941,0.07270588235294119,0.084,0.11264864864864868
Q00564.1,0.23656521739130437,0.1320434782608696,0.09608695652173913,0.056739130434782625,0.2758913043478261,0.14751612903225803,0.08252173913043478,0.17971874999999995,0.06942105263157894,0.14856000000000003,0.1333684210526316,0.06473684210526316,0.095,0.07469999999999997
Q0TJC1.1,0.2856666666666667,0.22999999999999998,0.05266666666666667,0.07333333333333333,0.41033333333333327,0.03428571428571429,0.20658333333333334,0.28544444444444445,0.10136363636363636,0.048,0.08442857142857144,0.07324999999999998,0.0,0.16642857142857148
Q1C6Q8.1,0.26625,0.12825,0.123875,0.10312500000000001,0.35075,0.10533333333333332,0.13688888888888892,0.3942105263157895,0.09411111111111113,0.14466666666666667,0.16128571428571428,0.05713333333333334,0.708,0.103
Q24QI5.1,0.22336842105263152,0.1361052631578947,0.15052631578947365,0.05394736842105264,0.3247368421052631,0.12409999999999996,0.1013888888888889,0.2156,0.08786666666666668,0.24,0.10323809523809524,0.08041176470588235,0.09774999999999999,0.1520526315789474
Q0A808.1,0.42,0.296,0.04,0.098,0.26,0.31833333333333336,0.16636363636363635,0.35225,0.17822222222222223,0.0435,0.139,0.19680645161290328,0.2621666666666666,0.138
Q21JQ9.1,0.2940666666666667,0.16606666666666664,0.12639999999999998,0.09233333333333334,0.3586,0.03378571428571429,0.15625,0.20976923076923076,0.12537500000000001,0.10733333333333334,0.09826666666666667,0.052375,0.38866666666666666,0.1015238095238095
Q83CV2.1,0.33131249999999995,0.105125,0.06037500000000001,0.09943750000000001,0.3777500000000001,0.16035714285714286,0.09628571428571428,0.31138461538461537,0.11511111111111111,0.10166666666666667,0.13016666666666665,0.09564285714285714,0.16549999999999998,0.12605000000000002
Q5HM27.1,0.1775,0.13322222222222224,0.14194444444444448,0.055000000000000014,0.31399999999999995,0.13005555555555554,0.11549999999999999,0.2159473684210526,0.08224999999999999,0.21999999999999997,0.061200000000000025,0.096,0.021,0.10574193548387098
Q08381.1,0.25233333333333335,0.07200000000000001,0.04066666666666666,0.056999999999999995,0.3906666666666667,0.0362,0.1723157894736842,0.38905000000000006,0.1252,0.131,0.18293333333333328,0.12317647058823529,0.0305,0.19541025641025642
Q97N51.1,0.24800000000000003,0.11922222222222224,0.13933333333333334,0.04827777777777779,0.3471666666666667,0.14575,0.089625,0.29738888888888887,0.13119999999999998,0.17225,0.12715384615384615,0.04383333333333333,0.047,0.10182352941176472
Q0TMS8.1,0.28275999999999996,0.13616000000000003,0.1322,0.048,0.31052,0.09393333333333335,0.14836363636363636,0.35856250000000006,0.15430000000000002,0.30112500000000003,0.10099999999999999,0.04136363636363637,0.027,0.09922222222222221
Q2SIN5.1,0.27104545454545453,0.18172727272727277,0.06909090909090909,0.06604545454545455,0.40550000000000014,0.3035625,0.12811428571428574,0.3221578947368421,0.0636875,0.17755,0.11184,0.08284210526315787,0.08933333333333332,0.10445205479452055
Q82VR4.1,0.32721428571428574,0.18157142857142852,0.05757142857142857,0.05328571428571429,0.32242857142857145,0.09093333333333334,0.1177142857142857,0.30807142857142855,0.11853846153846155,0.1547272727272727,0.13654545454545455,0.07223529411764706,0.10099999999999999,0.15482142857142858
Q21BF6.1,0.20116666666666663,0.09349999999999999,0.136,0.10099999999999999,0.3595,0.15871428571428567,0.16076923076923075,0.35652173913043483,0.17604347826086958,0.20840000000000006,0.10746666666666665,0.12967647058823525,0.054,0.12002777777777779
Q8FFB3.1,0.21127272727272725,0.12981818181818183,0.0820909090909091,0.049090909090909095,0.40445454545454546,0.03325,0.1696111111111111,0.42431250000000004,0.06942105263157897,0.137375,0.12562500000000001,0.10748387096774188,0.0,0.10861764705882355
Q0K1N8.1,0.21687499999999998,0.1855,0.05825,0.051500000000000004,0.436375,0.25,0.24407692307692305,0.30823529411764705,0.11354545454545453,0.31275,0.05924999999999999,0.0661153846153846,0.022,0.1623
Q215F6.1,0.1722,0.1306,0.05919999999999999,0.08679999999999999,0.2932,0.0342,0.1240769230769231,0.2786363636363636,0.0795,0.2092,0.12541666666666668,0.07511764705882353,0.0,0.11900000000000001
Q8X8E3.2,0.2610909090909091,0.16663636363636364,0.11600000000000002,0.10627272727272728,0.3084545454545454,0.10092307692307691,0.14222222222222222,0.2354117647058824,0.066,0.0605,0.12336363636363636,0.05164285714285715,0.742,0.1251923076923077
Q7UC29.1,0.21127272727272725,0.12981818181818183,0.0820909090909091,0.049090909090909095,0.40445454545454546,0.13,0.16384210526315787,0.42262500000000003,0.06694736842105266,0.08314285714285716,0.12437500000000001,0.10309999999999997,0.0,0.10551428571428573
P0A2V8.1,0.2725882352941177,0.0911764705882353,0.14011764705882354,0.05976470588235294,0.31388235294117645,0.1311111111111111,0.11764285714285715,0.24147058823529413,0.1106,0.4141666666666666,0.10435294117647059,0.08525,0.14175,0.11206451612903225
Q3B276.1,0.34854545454545455,0.15809090909090912,0.06981818181818181,0.03363636363636364,0.317909090909091,0.22533333333333333,0.21833333333333335,0.2775,0.10066666666666667,0.13974999999999999,0.09181818181818181,0.04227272727272728,0.0,0.11717857142857142
A2RI78.1,0.2715454545454546,0.17504545454545453,0.11245454545454545,0.061818181818181814,0.32486363636363635,0.21749999999999997,0.232375,0.31783333333333336,0.13946153846153844,0.27059999999999995,0.1579090909090909,0.05947368421052631,0.0,0.1571764705882353
Q885N4.1,0.255875,0.14125000000000001,0.12737500000000002,0.047125,0.407125,0.0344,0.24384615384615388,0.4482307692307692,0.08378571428571428,0.0,0.1888,0.06733333333333333,0.0,0.20988461538461542
Q8XBJ8.1,0.21127272727272725,0.12981818181818183,0.0820909090909091,0.049090909090909095,0.40445454545454546,0.03325,0.1368235294117647,0.42431250000000004,0.07450000000000001,0.08685714285714285,0.12420833333333331,0.10758064516129028,0.0,0.10948484848484852
Q9I2N4.1,0.27155555555555555,0.12355555555555554,0.11233333333333333,0.06244444444444445,0.39677777777777773,0.034375,0.10966666666666669,0.3694117647058824,0.06883333333333336,0.17366666666666666,0.1410833333333333,0.07234210526315792,0.16566666666666666,0.1046896551724138
Q21GS5.1,0.18646153846153846,0.0823846153846154,0.08284615384615385,0.07584615384615384,0.31053846153846154,0.24295238095238092,0.0911923076923077,0.2408518518518519,0.07175,0.1506,0.11742857142857141,0.07656249999999998,0.046,0.11432075471698114
Q0RT43.2,0.3,0.159,0.064,0.0335,0.4395,0.899,0.23063636363636364,0.5826666666666667,0.14978571428571427,0.0,0.09533333333333333,0.05747058823529411,0.114,0.15314999999999998
P60752.1,0.26052173913043475,0.15178260869565222,0.05408695652173915,0.0601304347826087,0.32299999999999995,0.19904761904761903,0.11333333333333334,0.15316,0.08061538461538462,0.11584615384615383,0.06235999999999999,0.06463157894736841,0.16749999999999998,0.09993023255813954
P23886.2,0.24180000000000001,0.118,0.0709,0.058899999999999994,0.33819999999999995,0.11636363636363636,0.09122222222222225,0.2940588235294118,0.08927777777777778,0.11142857142857143,0.11328947368421052,0.11497499999999997,0.101,0.09785714285714288
Q2S3A3.1,0.2395,0.07975,0.0775,0.07575000000000001,0.48400000000000004,0.2525,0.15261111111111111,0.3925454545454546,0.1201764705882353,0.064,0.12814285714285714,0.08473684210526315,0.0,0.23320689655172414
Q89UT8.1,0.20041666666666666,0.10291666666666667,0.11758333333333333,0.06100000000000002,0.36000000000000004,0.1874705882352941,0.1197692307692308,0.22280000000000003,0.1040625,0.1762,0.2652857142857143,0.07066666666666667,0.0545,0.13989873417721524
Q83LP0.1,0.26052173913043475,0.15178260869565222,0.05408695652173915,0.0601304347826087,0.32299999999999995,0.22895454545454544,0.11330555555555558,0.15497959183673468,0.08030769230769232,0.11576923076923076,0.06235999999999999,0.06463157894736841,0.16749999999999998,0.09998823529411766
Q0TJD9.1,0.26204347826086954,0.15200000000000005,0.05439130434782609,0.05891304347826087,0.3222608695652174,0.19904761904761903,0.11322222222222224,0.15314,0.08069230769230769,0.11561538461538462,0.06235999999999999,0.06586842105263158,0.176,0.10026744186046513
Q669P3.1,0.26349999999999996,0.149125,0.10012500000000002,0.114875,0.35800000000000004,0.10533333333333332,0.13688888888888892,0.39447368421052637,0.09511111111111113,0.14466666666666667,0.15564285714285714,0.06093333333333333,0.708,0.10285714285714286
Q734T1.1,0.23726829268292687,0.13792682926829267,0.09092682926829264,0.0681951219512195,0.2814390243902439,0.11327272727272725,0.09140740740740741,0.20739285714285707,0.09152173913043476,0.160625,0.09707407407407408,0.047318181818181836,0.12,0.09950909090909092
A1TXH7.1,0.21325,0.11400000000000002,0.13075,0.05180000000000001,0.33815,0.14312499999999997,0.23178260869565223,0.28193333333333326,0.08245454545454543,0.15066666666666664,0.16825,0.0622,0.063,0.15178947368421053
Q7UX73.1,0.2076,0.17040000000000002,0.064,0.058600000000000006,0.4082,0.14425,0.1160625,0.31526315789473686,0.06549999999999999,0.1035,0.0965,0.1328,0.0,0.18159999999999998
P44407.1,0.25653333333333334,0.11593333333333332,0.08293333333333335,0.05523333333333334,0.3010333333333334,0.25474074074074077,0.1275666666666667,0.20839999999999997,0.06515384615384615,0.11935714285714284,0.07661538461538459,0.04939285714285715,0.07933333333333333,0.08277499999999997
Q2P3E7.1,0.3005882352941176,0.15358823529411766,0.08070588235294117,0.07623529411764707,0.37158823529411766,0.22566666666666668,0.10453571428571432,0.33051282051282055,0.06910526315789474,0.12333333333333334,0.11363157894736843,0.07713636363636366,0.0,0.14791044776119405
O86751.1,0.18866666666666668,0.16233333333333333,0.17133333333333334,0.057999999999999996,0.4749999999999999,0.034,0.1802857142857143,0.3889230769230769,0.15356521739130435,0.0,0.12435294117647061,0.13537142857142856,0.03133333333333333,0.21229629629629626
P36879.1,0.29500000000000004,0.14180952380952383,0.10738095238095238,0.05385714285714287,0.35247619047619033,0.1559285714285714,0.13225,0.25799999999999995,0.12433333333333334,0.09570000000000001,0.16870588235294118,0.06005263157894737,0.032,0.09283870967741939
Q44613.1,0.20334615384615387,0.1287307692307692,0.10392307692307691,0.04634615384615385,0.21203846153846154,0.1214,0.106375,0.17991304347826087,0.06899999999999999,0.09466666666666666,0.1215,0.060125,0.828,0.08770967741935484
P16676.2,0.21127272727272725,0.12981818181818183,0.0820909090909091,0.049090909090909095,0.40445454545454546,0.03325,0.1696111111111111,0.42431250000000004,0.0696842105263158,0.08628571428571429,0.12412499999999999,0.10745161290322575,0.0,0.10850000000000003
P0CL92.1,0.2830256410256411,0.15346153846153843,0.07548717948717948,0.05941025641025643,0.37530769230769234,0.06819999999999998,0.17295312500000004,0.306625,0.23822857142857146,0.19925,0.16017647058823525,0.12335897435897436,0.38125,0.18685000000000002
Q92XW1.1,0.2023,0.09490000000000001,0.0914,0.0781,0.3717,0.28300000000000003,0.13684210526315788,0.2918333333333333,0.09833333333333333,0.20460000000000003,0.18833333333333335,0.052030303030303045,0.38366666666666666,0.1195945945945946
Q8LGU1.3,0.21045945945945937,0.15079729729729724,0.0859189189189189,0.06964864864864863,0.29260810810810817,0.19640740740740736,0.10559493670886079,0.21003252032520328,0.09274999999999999,0.09091666666666667,0.17545652173913043,0.07695312499999998,0.1384074074074074,0.10343069306930698
Q48FT0.1,0.27312499999999995,0.129875,0.077125,0.047,0.39312500000000006,0.18099999999999997,0.24020000000000005,0.44527272727272726,0.06158333333333333,0.0,0.16654545454545452,0.0728148148148148,0.0,0.2516538461538462
Q10418.1,0.2265106382978724,0.11693617021276599,0.12993617021276593,0.062361702127659575,0.28819148936170214,0.1004375,0.14650000000000005,0.19801999999999992,0.09254166666666663,0.13916,0.13571428571428568,0.053157894736842105,0.037,0.10115
